length,width,size,distance,class
62.9751,30.8424,3.1771,238.5861,h
13.4287,12.5724,2.5091,174.8656,h
32.4246,14.8329,2.7936,263.1032,h
27.7189,16.1679,2.8916,247.4869,h
31.2103,16.3383,2.5085,187.14,h
77.4596,22.4927,3.0615,186.964,h
55.745,10.9279,2.9558,110.9692,h
39.3282,13.3427,2.3797,281.2038,h
29.0376,18.6644,2.7875,211.936,h
56.801,15.2251,2.6836,215.9216,h
101.306,14.86,2.7987,186.274,h
27.4599,12.6085,2.6069,221.497,h
21.929,0.5936,2.1233,179.8449,h
33.5606,14.1305,2.6128,120.091,h
164.6668,39.5132,2.9622,307.237,h
25.8321,7.2485,2.3182,249.4178,h
23.251,17.6772,2.6048,244.06,h
27.7783,8.95,2.7288,186.828,h
36.4863,21.6622,2.67,1.2826,h
67.7065,19.3835,2.8491,322.295,h
20.3846,11.4401,2.4065,242.619,h
221.7522,138.8445,3.4021,39.9043,h
59.5231,26.618,3.3531,238.7755,h
22.6859,10.1039,2.6968,131.041,h
21.3504,6.9763,2.07,132.56,h
68.0147,55.9897,2.854,272.514,h
32.5272,7.8167,2.2244,194.0103,h
46.6182,28.6493,3.1365,276.2012,h
25.7828,11.8424,2.7508,95.7006,h
20.3139,15.8683,2.3107,182.387,h
76.074,28.2607,2.6993,238.7182,h
81.5522,17.7917,2.5393,235.0356,h
31.0399,18.6253,2.4225,79.4105,h
144.7233,35.266,2.8498,351.2214,h
52.6492,11.3782,3.0052,108.845,h
69.2226,13.3692,3.1438,207.923,h
101.6956,25.5144,3.2164,331.106,h
71.1972,56.31,3.2699,260.9684,h
21.1622,17.2962,2.5516,144.1204,h
32.3071,14.5857,2.9602,131.4392,h
107.4834,23.1902,3.056,214.5194,h
236.715,92.616,3.52,71.289,h
28.0583,13.5989,2.6588,233.2795,h
190.092,94.394,4.3095,304.352,h
137.79,35.1898,3.5393,266.17,h
22.8645,10.6916,2.6623,107.46,h
23.0275,19.4128,2.7493,116.555,h
50.834,38.4332,3.1377,154.9744,h
36.6668,22.2536,2.6415,255.922,h
28.8017,15.3571,2.6835,216.466,h
17.3517,16.876,2.4965,145.3753,h
43.2643,15.9915,2.8552,283.098,h
102.866,72.815,3.6581,351.118,h
55.7126,12.7398,2.9406,85.4303,h
39.9861,12.7419,2.8689,171.0423,h
218.7697,89.6099,3.7535,271.977,h
31.1667,9.0403,2.3646,242.763,h
24.0108,17.2422,2.4669,142.836,h
131.469,64.1847,3.618,407.302,h
13.0642,10.4653,2.1658,91.9877,h
49.8081,22.9826,2.7536,163.956,h
28.0638,16.4037,2.704,117.5508,h
18.5636,14.8533,2.3435,168.0281,h
17.8317,10.1327,2.398,235.4956,h
20.7559,10.7539,2.3139,138.323,h
133.365,53.2757,3.3975,290.358,h
35.0625,17.8621,2.4183,71.6078,h
20.2693,10.7374,2.4757,265.408,h
29.7108,17.1893,2.6699,153.8179,h
54.1474,11.588,2.5172,120.989,h
32.7685,13.3518,2.5943,73.0136,h
27.8559,11.5171,2.6813,74.8486,h
23.7917,9.0402,2.5048,142.1093,h
18.988,12.6811,2.5815,182.199,h
21.1064,13.3696,2.4313,142.2807,h
94.0524,61.8803,3.3024,130.1835,h
139.722,112.316,4.4159,303.624,h
90.261,37.2026,3.2436,282.2377,h
36.1033,9.8567,2.6914,156.2303,h
35.4284,12.1785,2.8058,247.991,h
179.314,57.936,3.516,195.287,h
12.817,12.4276,2.4272,94.1904,h
128.9307,79.0323,3.218,328.1884,h
75.1656,39.9929,3.6372,63.5368,h
40.1255,27.9545,3.0499,206.2758,h
32.5857,10.1356,2.5667,114.3193,h
11.9727,9.3311,2.4257,272.8939,h
22.0457,17.5449,2.5514,204.2845,h
27.2576,6.6316,2.4314,182.642,h
123.472,25.8712,3.3899,288.346,h
96.9419,35.3037,3.0671,302.977,h
42.5208,9.4318,2.7547,166.825,h
58.5745,24.7993,2.9375,212.151,h
47.1809,36.1063,3.3876,246.882,h
56.5328,12.3021,2.6478,163.5917,h
43.1516,12.786,2.8222,135.946,h
92.6891,25.7202,3.5304,75.9238,h
27.2005,10.0394,2.7063,129.478,h
120.9462,63.157,3.2739,112.6873,h
101.66,19.734,3.4017,342.783,h
28.6202,11.9579,2.3646,130.79,h
11.145,10.3286,2.1558,39.9839,h
55.0352,18.9305,2.7374,236.0146,h
94.8668,62.2788,3.6827,281.3076,h
134.2851,71.4363,3.5196,371.8306,h
91.3536,21.9773,3.3955,242.1138,h
19.9856,12.7567,2.6459,227.791,h
93.7206,67.8792,3.6193,423.687,h
28.239,13.0027,2.5539,234.391,h
27.1001,10.6195,2.6594,219.501,h
67.5712,35.4825,3.5996,264.926,h
116.2172,43.1308,3.5315,373.8893,h
51.6669,8.9178,2.9012,259.9,h
122.245,15.5569,2.8,248.232,h
86.0363,51.4365,2.9047,250.653,h
30.0809,15.947,2.6964,202.273,h
12.8581,9.527,2.357,39.9414,h
15.7142,8.7197,2.5461,223.052,h
191.8036,49.7183,3.0006,245.4199,h
134.1057,43.8019,3.3042,346.3,h
97.2595,50.0734,3.1136,295.94,h
47.0773,12.5447,2.6023,221.7892,h
40.4206,20.0955,2.8162,77.0405,h
24.0385,14.1255,2.9082,267.4286,h
38.7351,18.8849,2.7018,63.1639,h
20.46,15.3513,2.2944,148.2301,h
21.3131,0,2.3375,130.881,h
30.3294,14.5734,2.666,130.171,h
119.1882,28.0771,3.5766,295.4359,h
150.376,21.72,2.6542,367.831,h
31.6789,20.706,2.7094,228.3011,h
220.728,33.6722,3.6362,24.9837,h
103.1581,47.93,3.0523,283.0614,h
22.3881,7.978,2.2882,191.4178,h
32.5462,11.5827,2.317,202.796,h
99.1202,15.3957,3.0869,251.904,h
225.1348,170.2863,4.4923,225.1874,h
43.7829,10.5861,2.7229,270.3524,h
101.63,48.2557,3.6763,99.863,h
212.5581,32.364,2.864,216.3836,h
81.4592,32.1303,3.0983,278.236,h
55.8038,19.5462,2.8162,167.383,h
66.8887,38.4392,2.9941,223.7931,h
22.976,11.1673,2.5099,211.03,h
11.6824,10.6251,2.2997,82.8626,h
17.5968,3.6065,2.2644,93.0085,h
103.947,52.2459,2.7193,276.319,h
210.508,61.4402,3.8251,228.551,h
42.0898,18.031,2.836,205.6,h
31.2073,20.0347,2.8142,162.195,h
68.8411,12.4469,2.8494,257.925,h
19.2323,0.206,2.2642,196.1829,h
63.3502,19.559,3.0374,281.477,h
92.6571,21.8773,3.2185,309.3671,h
45.7526,17.9873,2.7519,156.4013,h
177.716,65.2206,3.8641,196.678,h
88.4005,23.2755,2.7938,127.661,h
60.2085,12.6926,3.0844,148.591,h
47.8913,10.0342,2.9699,102.927,h
19.4041,7.3799,2.0986,95.3546,h
40.4316,10.0119,2.9407,235.0006,h
19.9076,9.5357,2.5775,171.561,h
108.555,29.4081,2.8564,134.369,h
79.1694,31.7527,3.1057,144.9938,h
12.8974,11.2377,2.2135,204.762,h
42.4352,17.724,2.7828,222.614,h
61.3134,14.7539,3.0019,225.687,h
16.8782,12.2498,2.2665,147.2327,h
44.1958,16.4841,2.9437,91.435,h
66.5997,14.3786,3.0894,133.3906,h
141.419,39.2883,3.6372,185.476,h
131.0877,36.8068,2.8841,52.4163,h
37.3478,8.3192,2.5718,160.4892,h
23.9807,11.7305,2.6232,201.128,h
97.6544,13.8457,2.2304,167.128,h
143.0334,28.2636,3.0685,202.688,h
150.773,14.7692,2.6547,162.925,h
92.1933,17.0001,3.2119,305.6577,h
105.853,46.7858,2.9836,281.002,h
86.7215,68.3604,3.8487,393.465,h
92.5788,24.0643,2.8258,157.386,h
23.754,12.0106,2.5024,67.7255,h
24.7773,12.3627,2.5113,89.9928,h
32.6642,23.8082,2.7376,151.776,h
98.9974,36.6955,3.1504,355.251,h
117.106,27.1889,3.2183,68.1707,h
32.618,17.9829,2.564,219.2849,h
103.048,28.2962,3.0962,373.338,h
27.5146,11.2114,2.6637,239.8878,h
100.682,16.9145,3.2244,256.022,h
107.1313,44.7646,3.1324,148.8936,h
18.719,10.0538,2.2923,166.884,h
25.9699,10.1946,2.4471,177.1551,h
196.43,56.5929,3.5573,176.931,h
30.6145,16.4697,2.5993,176.845,h
48.5075,34.0415,2.9325,134.393,h
26.7182,16.3962,2.5226,203.8754,h
19.5553,7.9626,2.4768,229.118,h
87.5647,15.4644,3.0396,250.948,h
25.2153,9.9909,2.3283,52.7636,h
27.001,8.1816,2.5982,114.411,h
60.4391,49.7525,3.1466,216.221,h
19.8927,0,2.2,211.231,h
68.5513,12.418,2.6742,152.9144,h
20.7277,7.2135,2.1255,159.551,h
167.0905,60.6303,3.4442,359.4006,h
33.4507,7.9721,2.4637,194.9774,h
233.685,39.0338,2.9442,172.779,h
60.2546,29.7746,3.1714,157.369,h
27.393,10.5005,2.5551,162.859,h
22.6092,15.5101,2.7878,225.91,h
56.994,22.3083,2.7493,237.919,h
60.7519,14.8701,3.1209,196.305,h
38.8614,8.9313,2.7134,173.0554,h
19.4865,7.3947,2.5058,181.37,h
118.059,112.7049,4.2092,237.7985,h
73.7598,19.5252,2.8557,132.0422,h
123.13,28.5654,2.7493,281.43,h
56.8163,30.386,2.9978,252.5838,h
239.4684,63.4614,3.3129,258.443,h
32.0543,12.6029,2.8089,179.799,h
70.6515,33.5451,3.3092,137.312,h
23.0323,1.647,2.4553,152.8259,h
16.8977,10.8718,2.2227,183.669,h
53.8541,25.302,2.971,250.126,h
103.407,64.4265,4.1762,159.135,h
18.8261,14.197,2.6298,146.462,h
31.679,10.2589,2.757,223.39,h
49.711,18.5403,2.954,183.968,h
166.2833,44.2623,3.4916,254.0102,h
143.0862,57.1152,3.6009,198.9458,h
32.4015,7.2669,2.3883,233.26,h
46.7355,10.3728,2.7727,119.501,h
43.9146,9.9895,2.667,101.687,h
94.2528,26.9852,2.8239,277.6757,h
68.1826,45.9107,3.1484,150.471,h
29.9041,19.5678,2.5257,148.34,h
12.926,11.3551,2.3988,193.697,h
23.7707,9.6984,2.6585,100.023,h
50.1325,37.4544,3.7613,95.671,h
82.7136,61.6217,3.5723,315.8916,h
25.5481,17.8718,2.7033,149.038,h
20.0041,7.3071,2.4175,96.7936,h
48.7661,36.6354,3.1553,134.945,h
12.9115,9.896,2.5693,207.4416,h
59.8575,13.9464,2.5885,50.7325,h
58.9184,13.7941,3.0137,246.7104,h
134.204,36.9144,3.6535,164.315,h
114.5547,80.0698,3.9291,276.2978,h
155.683,86.7432,3.7086,331.552,h
18.7296,12.7288,2.5754,104.34,h
79.0866,19.0213,2.6585,308.0689,h
221.842,28.6898,3.3901,110.919,h
94.5187,53.5252,3.4195,363.032,h
17.0515,10.2826,2.6377,116.8804,h
48.8309,11.7237,2.732,160.481,h
32.3552,14.6255,2.3979,246.561,h
21.9109,9.4128,2.4552,122.2868,h
28.5532,9.429,2.5378,218.644,h
149.998,20.3267,2.785,73.912,h
42.5159,10.6929,2.7024,217.612,h
16.5019,8.3238,2.6924,147.1726,h
98.7012,17.6299,2.5347,207.041,h
22.5869,15.6789,2.56,153.701,h
14.9725,11.0461,2.4952,179.3368,h
35.5161,6.8851,2.7108,67.0511,h
51.7529,18.8279,2.8303,229.125,h
46.4391,10.9253,2.923,222.49,h
91.9461,60.0205,3.5508,232.257,h
29.6828,11.2671,2.2132,211.7046,h
27.0083,9.4426,2.3531,199.011,h
95.2929,21.2305,3.2769,302.0701,h
41.0662,9.2465,2.281,79.1334,h
101.9251,74.4911,3.0479,217.6671,h
42.3886,9.4983,2.8021,245.443,h
19.2745,8.455,2.6658,215.0508,h
129.138,20.4463,2.9523,331.26,h
19.2317,9.98,2.1987,66.1449,h
68.6857,21.2554,2.7924,246.883,h
25.5468,9.4973,2.4322,243.501,h
21.0546,10.3187,2.5257,168.038,h
23.8115,14.5528,2.3672,106.2665,h
25.4038,11.4504,2.6609,203.312,h
66.2446,27.9018,2.9574,289.524,h
96.3524,61.7175,3.616,289.8717,h
56.4843,13.1394,2.944,139.64,h
32.6604,7.1437,2.4479,124.226,h
102.6651,67.0337,3.2706,328.3748,h
287.7708,35.2639,2.8964,130.3047,h
12.8278,10.2419,2.207,201.5613,h
27.7813,7.8339,2.5397,183.262,h
27.7228,17.1585,2.6912,43.6948,h
138.115,93.566,3.5659,85.3095,h
126.57,43.5619,3.2807,88.4568,h
83.643,14.7924,2.7118,156.553,h
25.4432,6.611,2.5105,47.3819,h
116.8513,59.958,3.4833,399.3452,h
46.3735,22.7618,2.798,90.0872,h
30.0501,11.3184,2.3133,202.6336,h
33.9655,10.7787,2.5233,202.3466,h
170.356,37.0682,3.2147,321.645,h
65.1077,43.8024,2.8017,107.141,h
24.5799,10.5318,2.5463,187.9544,h
108.3936,20.7227,3.271,109.1835,h
19.9786,9.2008,2.4346,32.3245,h
21.3094,13.277,2.555,62.6729,h
135.8522,57.0071,3.295,28.1046,h
16.7528,14.3809,2.288,193.8342,h
27.7629,4.2455,2.3537,154.2721,h
12.9512,11.0321,2.4091,204.969,h
226.323,47.2655,3.995,291.484,h
78.4595,41.5985,3.5822,300.832,h
55.5853,9.8477,2.8917,43.7845,h
21.4644,15.6017,2.7746,113.9438,h
13.0151,11.207,2.1189,225.798,h
73.9548,10.378,2.989,176.7717,h
57.9092,15.1095,3.0056,133.881,h
32.4792,21.3816,2.6299,71.3788,h
36.1534,20.8358,3.0699,96.139,h
135.231,26.8299,3.3995,236.009,h
172.1839,43.3246,3.2396,291.7601,h
36.3872,10.4131,2.8169,210.188,h
64.8532,9.4141,2.4339,185.5904,h
57.9494,48.1364,3.8048,295.2138,h
85.7372,18.5762,3.0839,286.3504,h
26.1907,7.834,2.3345,114.576,h
18.4797,9.5053,2.4265,240.942,h
25.2928,11.8105,2.7113,270.9415,h
80.7943,75.5806,4.0649,332.351,h
26.3485,12.543,2.3261,108.6077,h
41.0578,21.64,2.8606,164.8244,h
49.7905,8.4823,2.8472,106.3597,h
59.349,29.9655,2.9899,217.53,h
8.5738,8.1072,2.3023,168.9304,h
23.502,13.6746,2.5653,57.936,h
214.968,52.8938,3.9427,216.928,h
119.5765,39.0866,3.7943,175.218,h
69.6056,11.1889,3.0107,153.717,h
137.881,73.0254,2.7955,256.439,h
28.0763,11.5446,2.5387,203.8629,h
157.609,57.0586,3.915,279.262,h
46.8212,35.7678,3.2527,119.994,h
25.6748,11.83,2.7348,113.482,h
19.5827,6.7639,2.5994,182.4152,h
72.0759,30.7951,2.9593,306.6501,h
128.3255,41.6036,3.5155,310.3647,h
35.9852,11.7567,2.7067,170.446,h
135.6823,44.417,3.4271,199.0899,h
62.4307,19.6817,2.8667,212.4273,h
133.179,46.2426,3.145,336.631,h
39.2663,16.4748,2.645,39.616,h
11.6825,0.6564,2.4734,208.97,h
44.8459,16.6733,2.8686,151.992,h
22.2514,11.8975,2.574,108.667,h
48.9181,27.5344,2.76,56.9977,h
19.5635,12.4885,2.4882,154.5766,h
42.1097,10.8762,2.7068,114.0652,h
23.4398,11.1314,2.4939,129.896,h
67.4756,17.4582,3.1604,150.1053,h
54.8547,12.4319,2.9284,247.697,h
58.9852,20.6539,3.102,138.7223,h
29.3883,17.5114,2.7672,45.8555,h
12.3915,12.0938,2.0314,194.9,h
30.2501,8.1902,2.4864,226.871,h
171.0088,60.9908,3.1721,65.2621,h
19.1293,9.7873,2.5052,182.0043,h
196.471,33.3466,3.032,171.562,h
24.8622,10.91,2.3589,153.534,h
25.4681,12.8389,2.6393,196.8224,h
20.747,17.5156,2.6575,179.312,h
37.4436,9.9618,2.6615,204.1767,h
35.7876,19.1477,2.6685,81.2448,h
170.7778,65.1699,3.1726,142.5045,h
105.1759,20.717,3.1587,98.0775,h
22.8193,11.7898,2.3993,234.5757,h
30.2128,22.8856,2.6758,83.5209,h
71.6059,23.5821,2.9673,119.194,h
65.438,12.0197,3.0894,77.4984,h
30.9108,11.5379,2.7404,174.149,h
195.084,84.4386,3.431,222.845,h
27.8755,9.2383,2.4536,166.7302,h
11.8465,10.9758,2.4908,171.9282,h
16.1915,1.2858,2.6116,235.5025,h
137.054,33.5751,3.4084,267.227,h
242.625,48.0852,3.9494,269.357,h
29.1399,22.4479,2.5193,97.7962,h
58.2158,29.5121,3.4323,295.991,h
29.4828,19.2696,2.4859,127.5573,h
144.4999,70.878,3.159,246.7863,h
31.3556,14.3849,2.4757,211.9991,h
20.5081,12.024,2.5244,229.375,h
53.6821,45.1554,2.9607,314.497,h
99.7076,17.4326,3.2167,231.5856,h
39.5436,19.3693,2.5434,151.427,h
39.973,8.8352,2.5996,178.1124,h
141.2106,41.4153,3.3613,111.2982,h
62.8627,18.1501,2.7993,182.57,h
155.856,95.4667,3.7478,254.759,h
34.6902,15.6418,2.5572,97.5085,h
19.2274,10.2241,2.4298,188.82,h
20.7548,20.7197,2.6107,83.4965,h
83.0709,10.6598,2.5906,253.8346,h
111.7246,56.7521,3.1875,148.4478,h
163.0825,42.8497,3.1622,287.899,h
19.4286,13.2036,2.3494,126.9373,h
7.3606,2.622,1.9916,232.2663,h
13.2143,11.0568,2.4188,94.949,h
19.9205,10.3429,2.5198,242.753,h
18.8566,12.3731,2.6488,182.218,h
17.9629,15.0162,2.6161,227.796,h
27.9367,10.3327,2.6644,221.0064,h
26.539,13.4578,2.3459,145.076,h
70.2549,9.1898,3.1682,203.1987,h
35.8405,16.121,2.5702,166.9839,h
56.8538,16.7862,2.9701,246.5548,h
196.616,35.4795,2.7415,328.558,h
117.7727,55.9569,2.9587,305.8042,h
89.4662,70.6759,3.8886,352.874,h
29.7094,16.2648,2.3968,250.8871,h
107.5196,68.3487,3.5983,135.758,h
158.6535,55.1341,3.6128,312.1745,h
23.0903,4.6362,2.2642,39.3271,h
239.7724,32.4624,3.1081,194.9762,h
114.791,32.3719,2.8862,257.969,h
155.0248,47.3178,3.1937,353.7976,h
36.9119,19.53,2.7509,198.1331,h
17.047,12.8708,2.4455,219.6848,h
18.4793,12.337,2.4962,200.893,h
37.4533,21.5056,2.8675,119.391,h
24.1371,9.6727,2.5321,145.979,h
126.029,73.1423,3.3742,189.561,h
38.1848,0.3877,2.4967,247.1025,h
129.4726,50.8462,3.0146,116.8207,h
98.8461,87.0021,4.2892,245.4964,h
34.0579,8.9101,2.5944,243.986,h
50.9887,9.8606,2.8549,202.939,h
81.9549,44.1941,3.204,205.978,h
23.5545,12.0566,2.4167,169.0624,h
96.1947,22.6252,2.9131,97.4196,h
48.9652,17.4282,2.9922,151.4106,h
93.8895,46.4801,3.5995,341.5698,h
57.2363,8.4897,2.7338,129.2225,h
19.9215,18.1894,2.5514,130.425,h
102.3369,25.8713,3.2714,81.1097,h
96.4324,60.1079,3.2192,182.985,h
166.073,132.015,5.0118,162.484,h
46.2966,10.4992,2.7885,185.278,h
20.2015,15.8354,2.5866,209.193,h
44.0436,15.6266,2.9322,243.994,h
16.5575,9.0688,2.5881,71.2735,h
142.154,103.149,3.7962,355.891,h
18.9319,10.9152,2.5315,199.32,h
50.2263,17.1823,2.9006,294.058,h
59.9682,47.0288,2.9871,260.8226,h
222.9085,110.8744,3.9151,192.7844,h
25.3314,9.1355,2.6488,46.1343,h
16.7566,11.3063,2.3766,117.636,h
28.9509,15.4999,2.8228,218.587,h
120.64,61.3596,3.1862,220.0491,h
27.7011,16.692,2.4575,86.3553,h
24.6379,0,2.2844,152.575,h
58.8153,14.0872,3.0086,233.281,h
224.8501,36.3312,3.4115,224.5933,h
47.0562,10.9906,2.5548,188.403,h
124.4163,18.8923,2.856,129.7972,h
20.8078,9.3088,2.6748,233.0619,h
83.2182,13.5498,2.7959,196.774,h
45.8362,8.3055,2.6207,174.731,h
23.8526,7.2392,2.4249,212.84,h
21.5607,13.0366,2.6552,107.6525,h
30.3863,20.3905,3.4251,148.8942,h
12.4553,12.0213,2.0191,242.263,h
52.5524,24.608,3.035,289.8964,h
18.792,12.5139,2.499,39.1864,h
22.6121,16.0956,2.7328,153.497,h
85.8964,14.4244,2.6696,322.9645,h
27.5492,6.6931,2.4914,207.396,h
38.7641,20.0218,2.6279,136.965,h
112.6471,17.6553,2.8956,206.1248,h
21.9633,9.5128,2.248,263.903,h
21.8261,15.8986,2.7366,205.3737,h
23.3398,6.8631,2.2401,201.1968,h
43.7087,8.7507,2.8748,131.219,h
26.0407,15.271,2.702,132.006,h
12.977,11.2337,2.3434,178.037,h
62.1966,39.1505,3.2655,269.637,h
34.8695,9.2518,2.6056,148.7149,h
38.6913,19.2133,2.781,264.534,h
19.5665,11.107,2.5044,159.6281,h
30.3256,15.9097,2.4639,186.156,h
19.6984,9.6076,2.238,200.173,h
24.0591,17.4114,2.4901,189.3727,h
62.5422,14.4812,2.8535,248.4001,h
38.1791,24.5127,2.857,75.7629,h
83.0808,42.8251,3.2565,337.3921,h
17.8206,10.352,2.356,229.696,h
18.9525,10.2432,2.5786,212.087,h
24.6614,8.469,2.6479,105.434,h
141.6016,72.8248,3.9616,407.1576,h
18.8654,12.9148,2.2881,45.4723,h
96.2503,44.82,3.3839,218.1069,h
194.165,70.5358,3.4461,182.822,h
90.7546,17.2648,3.1602,309.433,h
156.192,98.9295,4.5943,298.593,h
26.277,13.0813,2.4938,231.8265,h
188.281,84.156,3.7625,344.0081,h
44.3799,23.5005,2.86,271.519,h
78.3354,21.168,2.7945,233.189,h
61.2087,14.9003,2.8794,147.362,h
32.2558,12.9847,2.3195,24.6089,h
53.3283,15.0929,2.6524,250.2415,h
22.2134,18.3853,2.5653,93.175,h
135.273,65.3513,3.5261,31.5625,h
34.3887,9.6824,2.6201,223.689,h
32.262,17.019,2.6027,132.9602,h
34.5132,21.6498,2.9378,62.7864,h
96.5835,56.2383,3.3838,396.795,h
18.9595,4.6139,2.4571,90.5856,h
47.9116,5.1224,2.9235,147.286,h
14.2041,9.9458,2.3189,77.3638,h
35.6486,10.2406,2.5687,172.7491,h
57.0817,10.2222,2.6669,245.6626,h
117.091,67.4497,3.0515,221.702,h
15.7018,12.2335,2.528,212.2398,h
18.287,10.4671,2.4346,225.26,h
173.943,55.7884,3.1599,128.882,h
24.4639,22.4218,2.6289,70.7253,h
22.3835,11.6583,2.5933,252.737,h
17.9003,10.3235,2.3766,110.134,h
88.7261,51.7954,3.5083,210.941,h
22.182,8.6884,2.5738,188.1051,h
179.439,84.9199,3.393,123.392,h
65.5206,37.5868,3.2052,193.279,h
135.803,22.4552,2.9952,275.675,h
20.4682,17.3386,2.5453,227.212,h
98.2117,88.3026,3.7016,392.144,h
49.6425,9.84,2.4961,249.1974,h
25.0586,19.0707,2.8189,167.437,h
27.7118,2.2078,2.3803,190.6358,h
28.2374,16.2718,2.372,172.786,h
21.1547,9.6927,2.4502,144.989,h
189.129,17.6867,2.5966,205.285,h
22.5768,0,2.2292,137.362,h
119.415,10.8968,2.7029,302.941,h
56.6882,7.2554,2.8804,119.9482,h
22.8019,0,2.055,79.7426,h
191.75,78.0536,3.5381,274.345,h
30.1506,11.3503,2.4271,87.6406,h
158.9654,55.6146,3.6952,178.2544,h
129.744,65.0119,4.1019,316.815,h
73.889,20.924,2.6997,130.2067,h
33.2159,18.4372,2.7427,249.581,h
31.5647,8.7083,2.6503,114.334,h
83.9196,13.3743,3.1342,158.6521,h
40.9413,15.8429,2.7129,202.8994,h
21.1512,6.3785,2.5867,164.4435,h
14.805,11.9121,2.6637,244.982,h
18.6485,16.221,2.6031,44.9016,h
34.3785,8.8483,2.7387,212.2864,h
147.5111,49.7622,3.2971,254.8939,h
21.3864,16.5732,2.3528,64.9341,h
111.372,43.2331,3.5877,372.951,h
50.5496,11.4882,2.8896,57.0755,h
197.2885,52.5378,3.4971,292.4028,h
166.518,67.7974,3.5938,237.16,h
83.9567,30.1932,2.7654,123.8843,h
25.7838,13.3367,2.4624,148.372,h
112.7844,24.5918,3.2824,255.6575,h
24.1995,7.7574,2.5193,112.9381,h
159.22,56.7787,3.4059,265.829,h
41.4798,13.9934,2.8847,106.5458,h
92.9886,43.8052,3.1059,172.733,h
35.1379,6.497,2.7193,234.207,h
48.6009,31.3302,2.828,96.2032,h
24.5597,10.0908,2.3646,265.617,h
23.0957,17.2973,2.5315,156.1766,h
23.964,14.5084,2.4893,186.076,h
53.5342,26.3752,2.8671,276.5844,h
18.5949,10.0448,2.3563,192.1491,h
18.4306,14.1015,2.5821,197.7587,h
36.5516,8.3967,2.5119,173.63,h
173.882,72.4744,3.2472,191.605,h
29.6942,7.6929,2.523,206.73,h
54.5251,10.5625,2.8595,94.627,h
39.3161,3.1912,2.7012,162.9441,h
182.1988,30.1159,3.6056,93.7571,h
84.8561,45.2814,3.3627,278.961,h
46.3507,18.0768,3.0999,234.0607,h
75.1978,49.1206,3.3402,141.637,h
61.7547,7.2247,3.0021,156.1852,h
22.2431,10.8532,2.5321,253.204,h
39.9257,6.1255,2.7225,69.3102,h
36.3425,9.2414,2.7926,186.0689,h
74.837,64.3245,3.4831,339.734,h
15.0563,12.5002,2.1824,192.2809,h
123.2858,29.478,3.2032,94.2075,h
18.0766,4.9075,2.3023,57.8698,h
52.5772,25.1815,2.7124,299.2486,h
123.7507,88.0211,3.4831,301.3919,h
25.5669,14.281,2.5447,222.365,h
19.0902,8.9402,2.3579,153.163,h
141.569,29.0156,2.9039,246.989,h
87.3343,58.5352,3.8619,387.7073,h
131.913,40.049,3.3995,276.301,h
144.2787,21.6688,2.8651,294.125,h
14.1816,6.5379,2.5653,245.82,h
183.615,71.5243,3.3483,450.349,h
82.6957,14.9488,3.1826,173.01,h
164.761,58.4285,3.4741,322.531,h
31.0617,26.5938,2.8485,228.891,h
174.1801,63.2093,3.4856,267.1959,h
216.472,36.506,3.0806,240.906,h
20.7522,8.9492,2.3874,126.393,h
124.645,77.1222,4.2303,372.226,h
78.945,15.072,3.0983,343.605,h
17.264,9.5686,2.3383,189.7578,h
22.2424,9.5742,2.2878,263.527,h
19.5897,12.04,2.3222,172.357,h
61.1986,37.0725,3.4754,226.924,h
73.7689,10.6768,3.1317,170.2389,h
24.3894,9.4478,2.5242,164.8975,h
50.3232,18.5832,2.7749,196.905,h
103.557,36.5982,2.8866,266.4057,h
10.1722,8.5135,2.3212,98.9462,h
19.0116,11.6611,2.4311,69.2744,h
13.8117,9.2433,2.3253,205.991,h
124.4561,25.3229,3.3427,237.2386,h
21.5093,11.4671,2.7017,175.9077,h
39.8955,13.653,2.5521,241.166,h
18.761,7.4257,2.3454,204.295,h
21.9614,15.1584,2.5353,161.913,h
45.7594,31.4493,2.923,142.638,h
27.7996,14.0561,2.6839,97.7341,h
46.6814,19.0874,2.9408,101.636,h
100.782,66.078,3.1148,181.083,h
80.1738,57.3847,3.2743,254.302,h
31.5307,19.0776,2.5934,173.0274,h
46.6248,24.555,3.0206,125.349,h
26.2755,8.9079,2.7999,236.3672,h
21.3905,10.3612,2.5145,177.891,h
77.6281,20.3418,2.8896,96.7666,h
57.97,27.9342,2.8505,268.8638,h
15.5026,11.6269,2.6977,214.6567,h
108.8346,26.4051,2.8694,305.4307,h
20.0073,12.8554,2.357,131.905,h
29.864,10.738,2.7927,237.511,h
223.467,93.1625,4.0162,358.784,h
25.5185,24.4129,2.5244,176.814,h
29.5565,8.3588,2.4612,102.2483,h
113.5454,54.022,3.0935,237.1545,h
60.0953,20.7914,2.9151,223.365,h
30.2887,12.794,2.4518,209.325,h
171.671,61.148,3.4222,91.8914,h
294.3411,59.6299,3.304,128.5567,h
69.3297,23.6987,3.3637,268.913,h
179.591,60.2918,3.457,310.547,h
14.8519,2.0429,2.1337,237.998,h
26.1467,8.3126,2.5955,223.1163,h
65.9948,33.8832,3.4581,271.924,h
159.0142,92.2572,3.3439,326.1471,h
33.5271,10.8784,2.8017,133.618,h
46.5019,28.1192,3.0382,159.453,h
99.5006,24.2466,2.8102,302.58,h
20.6036,8.0127,2.4728,83.7151,h
